x,y,z
1366.3551963852885,133.7656461854628,27.03820507574208
1363.34087889784,134.1262919739662,25.997916236089885
1360.8744484770054,134.14228103276534,24.971419604313613
1358.7530913797752,134.1605800624217,23.93682288280326
1355.5698872239802,134.26056788085737,22.46345010973507
1353.797613127479,134.52229632523614,21.886124327633826
1351.7749432654127,134.1873988693589,21.57544041061085
1349.5977066910314,134.2035114900861,20.892583666679794
1347.715998048223,133.84628444211336,20.956321720345187
1345.78803203886,133.85717996992523,20.971276015362353
1343.906419724643,133.50079202983616,21.03407294989451
1341.9419710227457,133.17993939017305,21.39872310348763
1340.0497612490126,133.152566843127,21.464159685396183
1338.0861108005051,132.83166142579,21.82927784428284
1336.0760714497433,132.5071192160543,22.54865703864202
1334.1852046337804,132.48062752468874,22.61285897560791
1331.8762806228226,132.15814806204222,22.986453594972847
1329.6490337222253,131.80334325947027,23.053902127067825
1327.5775875263303,131.46755027849238,23.093659997659653
1325.4969284502718,131.45996126306886,23.13569928069677
1323.1895002166661,131.13761620126854,23.509970341011556
1320.945478122014,131.440854104797,23.579680477602828
1318.6751913980127,131.4500830643924,23.601942042573164
1316.552439494604,131.43964410133663,23.997004769954177
1314.1635694087831,131.7640349719898,23.69181442637292
1312.042543778396,131.75403774684358,24.085987513459926
1309.8104650215994,131.73237855824448,24.149510895300875
1307.7265580795417,132.05516946315925,24.190089022275515
1305.8347498207147,132.3637818830721,24.24719923530884
1303.8080551846435,132.03576790080584,23.928743445615307
1301.584497638748,131.68899730795286,23.987025733376377
1299.3652577235646,131.37546440755932,23.651064929260134
1297.1103800121973,130.72920426051476,23.66835518293846
1295.0812045900368,130.40172909667882,23.348271556065438
1293.0140779487683,130.10116816491637,22.9911318658749
1290.7462378604953,130.11093494064986,23.01260820942479
1288.7152615198183,129.7834108117156,22.692003555832827
1286.6409362833263,129.81014295129438,22.33812561236974
1284.6086274358374,129.48256829053656,22.017131314690577
1282.3837147383558,129.16720098347523,21.682045975482406
1280.0822445972774,128.87174357648155,21.670490357650504
1278.043441279509,128.87277641838278,21.350937013031867
1275.779212907956,128.5525720209446,21.372491832400147
1273.9020082781024,127.90737352790643,21.030863180508174
1271.6369871780603,127.58675035352637,21.053057448007177
1269.5297145477612,126.94804405862456,21.056679806801856
1267.6498867166156,126.30158152009365,20.71598261045368
1265.7300100975979,125.98058969516345,20.733564065679047
1263.6588087267571,125.31962094744155,20.766300377887713
1261.7414204081863,124.6692812588786,20.782786157591808
1259.5122567710896,124.32777691806552,20.832548869696037
1257.5940275336013,123.67748628916345,20.849188570718628
1255.140708153431,123.01456183739248,21.244462119980067
1253.2158010644234,122.71438149934214,20.882073458767298
1250.9506716628648,122.7008667216294,21.28888834555605
1248.8690445503455,122.71970668440083,20.94353618097745
1246.5662044167036,123.05309086237041,21.328847934785003
1244.073084901544,123.39426261990641,21.70676141943936
1242.117061100552,124.38474055890609,22.08840050422467
1240.5456332981214,125.6877263046897,22.484033557263103
1238.784710326839,126.99819990837416,22.871417251133085
1236.8353368696917,127.65819646396372,23.25008043433795
1235.232433788867,128.3177980492804,23.623041071450338
1233.4475905587908,128.63652196223134,24.36294723336685
1232.0389769194971,128.9597658834306,24.740846031421633
1230.4100645870647,129.28493527741693,25.468690781346314
1228.629119392398,128.94687075621934,26.207559797640595
1227.0327687919166,129.60398370268535,26.579061229964257
1225.0918214936687,129.27711022062684,26.957136587903147
1222.9620579328794,129.6115949933122,27.330185077179465
1221.339198207646,129.60710010721618,28.05905443138778
1219.2134237147677,130.267629594209,28.43230044900723
1217.6497581726405,130.59984268978178,28.44942544236822
1215.7050961631228,130.94267749002626,28.460772800223747
1213.9659969890974,131.91788235335167,28.840298979918963
1211.6668680930388,132.56441700761562,29.577996965583576
1211.217130739798,134.14665319592825,30.679496908415715
1206.9929794489856,132.85637437096335,32.121255486493894
1204.816508837458,133.47711197358188,33.922905517198124
1202.2008068829032,134.10464648819004,35.02446540972954
1199.1753923350648,135.07228832460183,36.112831831693555
1196.5786335665216,135.71871019597089,36.49650378466798
1194.1358606701865,136.36790767537676,36.875114635104296
1191.7281015505325,137.31463909034164,37.96613758272975
1189.8622577100964,138.27918179178087,38.33800953766172
1187.7967586682319,138.2719093585926,38.71971131069276
1186.1419594342701,138.91790125894772,38.73845002408079
1184.0711392336477,139.57250894618628,38.75646717122356
1182.581427176835,140.19063253956648,39.83230961461376
1181.6151456855714,140.85779028510748,39.13204082911418
1180.4275799646514,140.86897862528946,38.79343989045019
1179.9358793547146,140.56263650610686,38.09734038787271
1179.9394310440816,140.58167209734137,37.39117796392968
1180.2442781632747,140.6035172521302,36.68030527900322
1179.993833333086,140.2943383218773,36.33263112024702
1179.5247375209733,139.32877391306255,36.34782895465286
1179.4453653002508,139.3167949889855,37.05480602447406
1178.356442822008,138.66135426568584,37.43120206082193
1176.755347946328,137.99590523647964,38.16893686314204
1175.213866425172,137.64196719685194,39.25268197214986
1173.8651497800283,137.30645245680392,39.62740514582858
1172.6110724565656,136.9679993309051,40.35673860503704
1171.5713643441982,136.9602373967815,40.72496156513579
1169.6332400357387,136.29792353338627,41.46868793178823
1168.041546253463,135.96011331165155,42.20412982276858
1165.9656989386517,135.94549352941934,42.94033534794627
1163.6607333406484,135.6083744131174,43.69152200738437
1162.3458160584612,135.93121521091985,43.69982337607135
1160.7824214434147,135.92401947270412,44.077587199668415
1159.8627362229333,136.25603594253857,43.71967498424161
1159.434351158427,136.58876041813966,43.35832949272592
1158.039969391622,136.58845189840108,43.382158140969274
1156.3336881021344,136.90598297036297,43.752335971852865
1154.861661142714,137.55037143565923,44.10348638698198
1153.5652268539418,137.55153359982964,44.45674795011421
1152.2224121077013,137.866260800964,45.16499474063888
1151.2503005725137,137.86267560739915,45.86566753944591
1150.4433216365624,137.53320576234717,46.91865404150515
1149.5982188759037,137.2007506737691,47.979460616040676
1148.6898077006974,136.53492711327243,49.407103999859785
1147.4056089577666,135.8661802021289,50.84639473537843
1146.3107750695308,135.2014635355678,52.281467824709
1144.8415390534212,134.5331745028358,53.72908241602627
1142.8740263606705,134.19140965151095,54.82640867440358
1140.9089682637496,133.8495845522873,55.92561095204363
1138.6154285960758,133.19584120473064,56.682962316003774
1137.0796094725752,132.87464278502932,57.40498054884198
1134.9662252777355,133.17390997866227,58.14644753338906
1134.220927704833,132.56420486735115,58.478104908370725
1132.1878383265037,132.56891462082595,58.84617454368884
1129.9689732022537,132.56987436833273,59.221608300878444
1128.3246832845984,132.5899147707706,59.21848947670387
1126.307148371817,132.60199004628782,59.230694986865785
1123.2314892477375,132.60292406648193,59.617514674953
1121.177563270951,132.60303615721492,59.64542347157024
1120.0955160466667,132.6423911723812,59.61080032088343
1116.7610572548958,132.29859685195564,59.69570979955036
1115.267892583072,132.31497483769002,59.69493375912887
1113.2411137769384,132.00997505331352,59.71324573916125
1111.1984569465121,132.01443475813207,59.38914725245435
1109.1829739055413,132.02796836262522,59.399270155469175
1107.5251162199177,132.36335339274555,59.04625804305888
1105.8578181066696,132.6934560878391,59.04648585923034
1103.9891805445038,132.38564086349442,58.71989155247108
1102.4678838287477,132.3935800215492,58.38451911474455
1100.652248027282,132.73393772574184,58.37388096856383
1098.034638856477,132.39547334114033,58.09768929272452
1095.939404883138,132.06089685198685,57.81046523034948
1093.8867445224823,132.0563494471286,57.845911930225185
1091.6046388899563,131.71183400874426,57.57726798466132
1089.4092129009132,131.72123396511205,57.249911734644044
1087.7430075323607,132.05016005241967,57.252087838795894
1085.6909886621654,132.0435894128955,57.29121570220147
1083.5324006717233,132.07253352680323,56.93520141702921
1081.2941288337524,132.05634961677114,56.99100434078511
1079.279740017482,132.0693387733661,57.00106015554873
1077.1307100943125,132.41282624399835,56.98920672677472
1074.916331877277,132.09877015805387,57.02123306450804
1072.772133759233,132.4486019635958,56.65573408776744
1071.091202213841,132.45589743820935,57.0142968246336
1068.7432800257839,132.47355552140013,57.022920053971866
1066.731119836915,132.48909507189887,57.02980773503392
1064.9058963282944,132.51606033455536,57.01827935319055
1062.8924031359734,132.5278043021094,57.37558163705099
1060.881540351734,132.54474245761847,57.380745079463686
