x,y,z
1345.7880320388601,133.85717996992528,20.971276015362356
1343.85834645081,133.49725878933913,21.387165631057965
1341.931031329858,133.50808318106255,21.40217192543793
1340.002259593896,133.14900329369382,21.81744870162274
1338.038921908707,132.8281365280657,22.18270751701957
1336.029196042999,132.50363487273592,22.902228187351366
1334.1385892945696,132.47707753469274,22.96648140737915
1331.8762806228226,132.15814806204224,22.986453594972822
1329.6490337222253,131.8033432594702,23.053902127067783
1327.522599721547,131.79192422574803,23.450218995626166
1325.4969284502722,131.45996126306886,23.135699280696738
1323.1805911287104,131.46551069257288,23.512326179328873
1320.945478122014,131.44085410479695,23.579680477602803
1318.6751913979695,131.45008306438996,23.601942042573068
1316.3613722745667,131.45537136020184,23.97874774488707
1314.1635694087827,131.7640349719898,23.691814426372897
1312.042543778396,131.7540377468435,24.08598751345992
1309.8104650215994,131.73237855824445,24.149510895300836
1307.7337977083482,131.72719498706846,24.188300424829215
1305.8347498207143,132.36378188307208,24.247199235308816
1303.6534995765394,132.0208335359186,23.95179454984904
1301.5844976387286,131.68899730795516,23.987025733376722
1299.3302949337613,131.043080285403,24.004095334575794
1297.0694408978159,130.72508922265274,24.02322440171828
1294.8955534317686,130.0867096848821,23.331064787023077
1292.6680199035577,130.1006243452389,22.997217689485197
1290.7517899856557,129.78247082447132,23.010977847314685
1288.7152615198183,129.78341081171553,22.69200355583283
1286.6017712534197,129.8060808543716,22.693410283496345
1284.3780167798986,129.4908106268954,22.358680205798965
1282.1534197409935,129.17526218807734,22.024068496834175
1280.119854405023,128.8476367013023,21.702705845375498
1278.0101141435905,128.5399218121803,21.7049574672777
1275.783398617637,128.2235702218843,21.37083226566648
1273.5188641874201,127.90318372813516,21.392785136321194
1271.6407938777327,127.25765091333038,21.051414038917805
1269.5297145477612,126.9480440586245,21.056679806801835
1267.4956051192062,126.29058851614349,20.732979479580848
1265.7300100975979,125.98058969516343,20.733564065679044
1263.5045345172816,125.3091019404852,20.782645206482155
1261.5871056587516,124.65895556747894,20.79881061700933
1259.3229085390888,124.00829081030781,20.82129292647778
1257.2134041072638,123.67437606858132,21.21224161225769
1255.140708153431,123.0145618373924,21.244462119980042
1252.873547732131,122.69313767367127,21.268796558110544
1250.6045146122574,122.70063745242915,21.294631889350867
1248.4899937071878,122.71679598699362,21.30683214750817
1246.567647012916,122.72401175825605,21.32772291996495
1244.074312638851,123.0652715818144,21.705766360992328
1242.1181063473705,124.05582699183033,22.087522985702158
1240.3224574046774,125.69192026059225,22.833936842357847
1238.631924012823,126.66169864063971,22.883018677004856
1236.6820265381389,127.65065172557163,23.262016120610703
1235.0792171488758,128.31039435156728,23.63470758158201
1233.4475905587908,128.63652196223128,24.36294723336684
1231.8175267829456,128.96203897918377,25.091082543978075
1230.2269455928754,128.617231919221,25.835753433509325
1228.629119392398,128.9468707562193,26.20755979764059
1226.6590318490623,129.27122617841306,26.940642083400615
1224.900723827674,129.2833385347225,26.952486297845134
1222.9612249070776,129.283931196191,27.33076777910367
1220.9954735456156,129.60694778993258,28.064405426905797
1219.2134237147677,130.26762959420898,28.432300449007222
1217.3062689170483,130.59964485870663,28.454795857572336
1215.3345808245326,130.93704181924178,28.821675355239996
1213.5943350545854,131.58477838548188,29.201990418992274
1211.2577105865232,132.2414931069664,29.92980958310029
1209.4666991012648,132.54939835187795,31.020645470486016
1206.9672867419208,132.850398183422,32.47619039028157
1204.6136024434059,133.4603252196467,34.639043565305855
1201.9833557382487,133.77660204750543,35.38062667750873
1199.1998010173252,135.07896336581751,35.75849853723469
1196.3652871901857,135.71524856512704,36.85054994319178
1193.7947878377565,136.36772702846216,36.880177235908995
1191.5156943523396,137.31013388334793,38.320347669112
1189.672971004019,138.28179234647268,38.338682273507956
1187.6456511565154,138.26967242383125,38.72348940589375
1185.9526080539238,138.9200274931388,38.73946918119757
1183.541676341371,139.5745833516761,38.762474209413945
1182.047370880237,139.86815504616817,39.84158297647665
1181.041921435415,140.5376408026661,39.14011284691983
1180.0436040120182,140.54699959113046,38.8003014726842
1179.5958535399052,140.5630516714085,38.10158789273696
1179.3707211723708,140.58591882767084,37.3972274889049
1179.5200008548343,140.2813709666623,36.69240376959537
1179.2488793425102,139.96397157799657,36.69852614175376
1178.9742397395821,139.32223431871225,36.709047730013786
