x,y,z
1353.584783492298,134.25559037128426,21.805284253877296
1351.4422736419756,134.22985478820374,21.176972788330794
1349.5977066910314,134.2035114900861,20.892583666679794
1347.764641965186,133.84978472769222,20.603428894235595
1345.8363505453553,133.86073877367005,20.618327046852105
1343.9544935244699,133.50432675723135,20.68098195380526
1341.9897325541958,133.18343664968003,21.045489667226093
1340.0972633990432,133.15613181626432,21.110872391639948
1338.0861108005051,132.83166142579,21.82927784428284
1336.0138229239656,132.4948100372832,21.869611118475575
1334.004268334045,132.17028434748036,22.58937388902125
1331.9225295199642,132.16166972326693,22.632685933522364
1329.694981847649,131.8068461039063,22.69999023889654
1327.5775875263303,131.46755027849238,23.093659997659653
1325.35111050208,131.48016384058582,22.762142468487482
1323.2344514902288,131.14111795843675,23.155726558545982
1321.145577852129,131.46187510852747,23.19970499085864
1318.6751913980127,131.4500830643924,23.601942042573164
1316.5881507378824,131.77140152738016,23.644836127908
1314.3187450792734,131.78056675943793,23.66712978793166
1312.085754658503,131.75803962574616,23.73166379085517
1310.0007946822777,132.0803864294163,23.773065905075743
1307.923932427814,132.07500151412506,23.81207969948345
1305.8770357950089,132.3681460222707,23.89291949068546
1303.850030699945,132.0400931095393,23.574340008933685
1301.7740641292723,132.03615405655125,23.611559859795243
1299.5197348592199,131.38987402219766,23.628716905724414
1297.491180118036,131.06222158961657,23.309115573219227
1295.235644911539,130.4156134958044,23.32662617267675
1293.0083124776847,130.42962016054327,22.99282663892562
1290.9778068808491,130.1020989667923,22.672347670792256
1288.8642207414014,130.12518181487724,22.67309002287202
1286.8326966401864,129.79765637241167,22.352336081167106
1284.6086274358374,129.48256829053656,22.017131314690577
1282.5331505786312,129.50859315337394,21.66428998231844
1280.2694857964157,129.18879832065755,21.685264786572702
1278.043441279509,128.87277641838278,21.350937013031867
1276.1627048781518,128.55691637164267,21.010762562960366
1273.8979892031507,128.23647337379302,21.032561370355864
1271.791208047684,127.59818218790538,21.035364566520197
1269.7579882383227,126.94081634834768,20.71178849266681
1267.8383968622047,126.62019692870267,20.728661149295124
1265.9543888121236,126.30281554074412,20.389422056686954
1264.0019693529314,125.64922212140694,20.76189453037557
1261.9304934778102,124.98850217381701,20.79441408874787
1259.858516593894,124.32808877863363,20.826703442157005
1257.591557932916,124.0066640215585,20.850608481160986
1255.518777136335,123.3466369028317,20.88265787349015
1253.4056774775356,123.03446462877093,20.89220519737312
1251.3283504837677,123.03289048181495,20.926923118993233
1249.213528099748,123.049145457682,20.93900821092477
1246.9122388431645,123.05334900585291,21.323090292554674
1244.417714246458,123.72354790524611,21.701988149352424
1242.4627466023553,124.38502977082796,22.082653758630006
1240.890176660811,126.01678694461876,22.479184611806087
1238.9764669038616,126.99059642714637,22.878184421231463
1237.027031088999,127.6507824927549,23.25654356622385
1235.4240612046021,128.3105351548895,23.629244402701673
1233.8225763768066,128.641206432785,24.00145293218459
1232.3835124288703,128.9598911327394,24.73543602519288
1230.6014348322487,129.27817343650608,25.474236596217818
1229.0031958452257,129.27969657290924,25.846078124484688
1227.1856745555458,129.61055418459878,26.568704474133753
1225.2453568021645,129.61125244062407,26.94663603675115
1223.3352729096318,129.94442594459161,26.968529864143104
1221.3683899675257,129.93960550799076,27.702568038949025
1219.4320964508622,130.2670701676982,28.08034771129228
1217.6785814462394,130.9325725260737,28.09307219362147
1216.3060303838988,131.25932661294584,28.11364569077794
1214.9099723209122,132.2354723010891,28.48742543205544
1213.2109430010828,133.2010037017647,28.876536455711303
1211.243686735745,134.1529807020195,30.32489423924392
1209.4995424046622,135.43221701542936,31.416927334229683
1205.0342961001732,133.80511091533444,33.567362083991625
1202.7574233995585,134.1071438655942,34.666015036808375
1199.5412964361306,135.07913667625849,35.75339008440074
1196.7336973970157,136.04767062097608,36.488359642584335
1194.3488072004193,136.37179937172795,36.52089928496851
1192.470844271328,137.3162712191845,37.606908606801106
1191.3665026979727,138.59597628161126,37.97468131892135
1188.0128735603898,138.60207465339604,38.36204856006128
1186.5046504174848,138.92553137670262,38.38068971827351
1184.4764958816822,139.90156980458696,38.397437173316206
1182.6081100635984,140.52346118963538,39.47577081163484
1181.9599000663172,141.1820551101005,39.124260636527644
1181.1515764899227,141.19048131175288,38.782825985034115
1180.6651886854143,141.20937502805793,38.08322828299593
1180.6638735697265,140.9036114683437,37.38016317546557
1180.7741771375372,140.6017983115913,36.6736861284131
1180.6794179435256,140.61991130301124,36.32001318141061
1180.5982342111574,140.30194800705559,36.32320447686835
1180.5346291136873,139.97241083130777,36.679419320259356
1179.613502540757,139.3070411123688,37.40479662649388
1177.4781078367027,138.3179855411866,38.153281787423566
1176.1083758400875,137.9732884995428,38.88208896930852
1174.550629759539,137.6312307890222,39.6138892703059
1173.6790029683682,137.61465512750544,40.33180452671247
1172.1053145321937,137.28357505618015,40.71223602850212
1170.518148042806,137.26917970310407,41.44250886972726
1168.7325090129384,136.60779289251644,42.1859383087496
1166.3112500829375,136.2690544279596,42.93116696147606
1164.030833399848,136.26219343287988,43.32390489698708
1162.3155000003765,136.25445362639462,43.70144263613195
1160.7888834735586,136.24716783598035,44.07292485382765
1159.8323036418808,136.57831443482343,43.721772517995845
1159.7870142401703,137.23511599654464,43.34508732433249
1158.4303395787736,137.23645302687837,43.36202393640865
1156.122094771278,137.549603376898,43.75691577728284
1155.0122343101957,137.5487967808404,44.10532887360844
1153.8943325957387,137.86628318865635,44.80130257382729
1152.7401014801567,138.18216883164752,45.50376824290914
1151.8069403459733,138.1831270219119,46.19715222959361
1151.1497867534135,137.85070618078493,47.25291193335755
1150.1160631229432,137.51605462965927,48.31903793052312
1149.0191408516416,136.8477686276663,49.75176519671174
1147.9702488171508,135.87347941411153,50.83050026142464
1146.4524571696197,135.51131930226657,52.63144268703923
1145.0131646636964,134.52924391919774,54.07711231313103
1142.858411431057,134.18493613748757,55.180269769693815
1140.9089682637496,133.8495845522873,55.92561095204363
1139.6851939134092,133.20055370890037,57.00639692157828
1137.4108015147033,133.18629001963555,57.748723356595406
1135.1620158407716,133.49644963633017,58.13094180443949
1134.417177653539,132.88688405361108,58.462929427386676
1132.337503048748,132.56321320881614,58.851542853439575
1130.3053252161737,132.56804288020538,59.219361444982965
1128.4741409882165,132.58356421889482,59.22447669997876
1126.2942128837403,132.59612017393312,59.584591811203666
1124.6889866378215,132.6304822234658,59.56448992788867
1123.9759830739918,133.62340740312163,59.50795931719457
1120.6291831888625,132.96392603925725,59.592244795292245
1118.6026519711945,132.65959646315062,59.60988942946442
1115.6038452939792,132.3127988887479,59.69314150443641
1113.7750401344126,132.33202080924536,59.69349751491295
1111.5344028033444,132.01221677693553,59.387413057200895
1109.5304306661137,132.3439824003959,59.38990646641752
1107.872708859064,132.6793935555643,59.037047903995514
1106.193610476132,132.69108565570866,59.044946168209165
1104.5119170570822,132.39026380630168,58.706785552016456
1103.0320000730655,132.72806502058717,58.694889476774826
1100.9880179097413,132.7314576458226,58.37247561593799
1098.7566843830002,132.7267153186505,58.063608100245666
1096.317848873476,132.38942575234037,58.129868353939145
1094.036006454487,132.04627830148254,57.8579604454591
1091.6046388899563,131.71183400874426,57.57726798466132
1089.3659876974725,131.69759584711124,57.63051304752088
1087.692729945324,131.71279947452916,57.28706871754388
1085.877420780742,132.05223142740928,57.27592181632027
1083.1088540508426,131.71648131959373,57.00289037796856
1081.1077544482253,132.0472621192889,57.007089770906695
1079.2937448088057,132.38765239433613,56.99455565981581
1076.8929029710155,132.06360233089637,57.04390032661365
1074.8791213539112,132.07687588269565,57.05350823396379
1072.716511307029,132.10288788234203,57.04691403915971
1070.904688703372,132.44559091351448,57.03156844876983
1068.7056586879762,132.44992985557903,57.056857243581696
1066.8799092535157,132.47570612533102,57.04645446334047
1065.2388096764546,132.50851401706765,57.36897299488608
1063.2275776817933,132.52501748482567,57.37467612544305
1061.068195702272,132.55627101886054,57.362410774921976
1058.8696666631547,132.55737908575873,57.73685213655808
1056.486633649211,132.5511453513185,57.778907604741065
1054.8657972100527,132.9060161188091,58.089695750389076
1052.708905519279,132.94010799178176,58.07402996779184
1050.497237724474,132.6248109731006,58.4531293012766
1048.506539689192,132.9567956824346,58.799877795099874
1046.6480887462737,132.9556286566349,59.17202970497826
1044.4561741464324,132.9577458224604,59.54438163184948
1041.9311069148716,132.96324852792813,59.916770120813254
1039.5377022776543,132.6352607370211,60.31630823210026
1036.8313674135177,132.62264621592783,61.06063340072069
1034.4585010585329,132.6104226494442,61.45501169108043
1032.1246589202776,132.63035163797701,61.80514043508106
1029.7920054989215,132.65094033316635,62.15439369070746
1027.664899421312,133.00271840851758,62.47355790964484
1025.6682088926952,133.02099962879882,62.821187084499755
1023.362794458592,133.3548108246564,63.510693607216254
