60.0,214.0,158.0
61.0,219.0,158.0
62.0,225.0,157.0
63.0,230.0,157.0
64.0,236.0,156.0
65.0,241.0,155.0
66.0,246.0,153.0
67.0,252.0,153.0
68.0,258.0,153.0
69.0,265.0,153.0
70.0,271.0,152.0
71.0,277.0,153.0
72.0,283.0,152.0
73.0,290.0,152.0
74.0,296.0,152.0
75.0,302.0,151.0
76.0,309.0,152.0
77.0,315.0,151.0
78.0,322.0,151.0
79.0,328.0,151.0
80.0,334.0,151.0
81.0,341.0,152.0
82.0,347.0,152.0
83.0,353.0,152.0
84.0,359.0,152.0
85.0,365.0,154.0
86.0,371.0,155.0
87.0,376.0,155.0
88.0,382.0,156.0
89.0,387.0,156.0
90.0,393.0,157.0
91.0,399.0,158.0
92.0,405.0,159.0
93.0,410.0,159.0
94.0,416.0,160.0
95.0,422.0,160.0
96.0,427.0,161.0
97.0,432.0,161.0
98.0,438.0,162.0
99.0,442.0,162.0
100.0,449.0,162.0
101.0,454.0,162.0
102.0,460.0,162.0
103.0,466.0,161.0
104.0,472.0,161.0
105.0,478.0,161.0
106.0,484.0,161.0
107.0,489.0,161.0
108.0,494.0,161.0
109.0,500.0,160.0
110.0,505.0,159.0
111.0,510.0,157.0
112.0,516.0,157.0
113.0,521.0,156.0
114.0,525.0,155.0
115.0,529.0,153.0
116.0,533.0,151.0
117.0,538.0,149.0
118.0,542.0,148.0
119.0,547.0,146.0
120.0,551.0,146.0
121.0,556.0,145.0
122.0,561.0,143.0
123.0,565.0,142.0
124.0,570.0,142.0
125.0,574.0,141.0
126.0,579.0,140.0
127.0,584.0,138.0
128.0,589.0,135.0
129.0,596.0,131.0
130.0,603.0,125.0
131.0,610.0,123.0
132.0,617.0,122.0
133.0,624.0,119.0
134.0,631.0,119.0
135.0,638.0,115.0
136.0,644.0,115.0
137.0,651.0,114.0
138.0,656.0,114.0
139.0,662.0,114.0
140.0,669.0,111.0
141.0,671.0,113.0
142.0,674.0,114.0
143.0,676.0,116.0
144.0,674.0,118.0
145.0,672.0,120.0
146.0,670.0,120.0
147.0,668.0,120.0
148.0,667.0,119.0
149.0,669.0,118.0
150.0,673.0,116.0
151.0,679.0,113.0
152.0,684.0,112.0
153.0,687.0,110.0
154.0,691.0,108.0
155.0,695.0,106.0
156.0,699.0,105.0
157.0,705.0,103.0
158.0,710.0,101.0
159.0,714.0,100.0
160.0,719.0,100.0
161.0,723.0,101.0
162.0,726.0,102.0
163.0,730.0,102.0
164.0,735.0,101.0
165.0,741.0,101.0
166.0,747.0,99.0
167.0,752.0,97.0
168.0,757.0,95.0
169.0,761.0,92.0
170.0,765.0,89.0
171.0,768.0,85.0
172.0,772.0,82.0
173.0,774.0,78.0
174.0,777.0,74.0
175.0,782.0,70.0
176.0,786.0,68.0
177.0,790.0,65.0
178.0,795.0,63.0
179.0,800.0,61.0
180.0,806.0,61.0
181.0,811.0,59.0
182.0,817.0,59.0
183.0,823.0,58.0
184.0,833.0,57.0
185.0,838.0,57.0
186.0,843.0,57.0
187.0,848.0,57.0
188.0,854.0,57.0
189.0,860.0,57.0
190.0,865.0,57.0
191.0,870.0,58.0
192.0,877.0,59.0
193.0,882.0,59.0
194.0,886.0,59.0
195.0,891.0,60.0
196.0,896.0,61.0
197.0,901.0,61.0
198.0,906.0,62.0
199.0,911.0,63.0
200.0,915.0,63.0
201.0,920.0,64.0
202.0,925.0,65.0
203.0,931.0,65.0
204.0,936.0,66.0
205.0,942.0,66.0
206.0,948.0,66.0
207.0,954.0,66.0
208.0,960.0,67.0
209.0,966.0,66.0
210.0,973.0,67.0
211.0,979.0,67.0
212.0,985.0,66.0
213.0,991.0,66.0
214.0,997.0,66.0
215.0,1004.0,66.0
216.0,1010.0,65.0
217.0,1016.0,65.0
218.0,1022.0,64.0
219.0,1028.0,64.0
220.0,1035.0,63.0
221.0,1041.0,62.0
222.0,1046.0,61.0
223.0,1050.0,60.0
224.0,1057.0,59.0
225.0,1063.0,58.0
226.0,1071.0,57.0
227.0,1078.0,56.0
228.0,1084.0,55.0
229.0,1091.0,54.0
230.0,1098.0,53.0
