60.0,174.0,104.0
61.0,180.0,105.0
62.0,185.0,106.0
63.0,191.0,106.0
64.0,196.0,107.0
65.0,202.0,108.0
66.0,208.0,109.0
67.0,213.0,109.0
68.0,220.0,110.0
69.0,226.0,111.0
70.0,232.0,111.0
71.0,238.0,112.0
72.0,245.0,112.0
73.0,251.0,112.0
74.0,258.0,112.0
75.0,265.0,112.0
76.0,271.0,111.0
77.0,277.0,111.0
78.0,283.0,111.0
79.0,289.0,111.0
80.0,294.0,109.0
81.0,300.0,110.0
82.0,306.0,111.0
83.0,313.0,113.0
84.0,320.0,114.0
85.0,327.0,116.0
86.0,334.0,116.0
87.0,340.0,117.0
88.0,346.0,117.0
89.0,353.0,117.0
90.0,360.0,118.0
91.0,367.0,119.0
92.0,373.0,120.0
93.0,380.0,121.0
94.0,387.0,122.0
95.0,394.0,123.0
96.0,400.0,125.0
97.0,407.0,126.0
98.0,413.0,128.0
99.0,419.0,129.0
100.0,425.0,131.0
101.0,431.0,133.0
102.0,438.0,135.0
103.0,444.0,136.0
104.0,450.0,138.0
105.0,457.0,139.0
106.0,464.0,139.0
107.0,471.0,139.0
108.0,477.0,139.0
109.0,485.0,138.0
110.0,491.0,135.0
111.0,496.0,130.0
112.0,500.0,127.0
113.0,506.0,124.0
114.0,511.0,122.0
115.0,516.0,121.0
116.0,521.0,120.0
117.0,525.0,121.0
118.0,530.0,120.0
119.0,536.0,119.0
120.0,542.0,119.0
121.0,548.0,119.0
122.0,554.0,118.0
123.0,560.0,116.0
124.0,566.0,115.0
125.0,573.0,114.0
126.0,578.0,112.0
127.0,586.0,110.0
128.0,591.0,109.0
129.0,598.0,108.0
130.0,604.0,106.0
131.0,612.0,105.0
132.0,621.0,101.0
133.0,630.0,99.0
134.0,638.0,97.0
135.0,644.0,94.0
136.0,649.0,91.0
137.0,654.0,91.0
138.0,659.0,89.0
139.0,667.0,87.0
140.0,669.0,86.0
141.0,673.0,84.0
142.0,676.0,84.0
143.0,677.0,84.0
144.0,680.0,84.0
145.0,681.0,85.0
146.0,684.0,86.0
147.0,687.0,88.0
148.0,688.0,89.0
149.0,691.0,90.0
150.0,696.0,92.0
151.0,698.0,93.0
152.0,701.0,95.0
153.0,706.0,96.0
154.0,710.0,97.0
155.0,714.0,97.0
156.0,719.0,98.0
157.0,724.0,99.0
158.0,733.0,99.0
159.0,736.0,99.0
160.0,741.0,99.0
161.0,742.0,98.0
162.0,742.0,97.0
163.0,748.0,97.0
164.0,753.0,96.0
165.0,755.0,93.0
166.0,758.0,93.0
167.0,760.0,92.0
168.0,761.0,92.0
169.0,762.0,93.0
170.0,762.0,95.0
171.0,764.0,96.0
172.0,768.0,98.0
173.0,771.0,100.0
174.0,776.0,102.0
175.0,783.0,103.0
176.0,791.0,104.0
177.0,799.0,106.0
178.0,803.0,107.0
179.0,811.0,106.0
180.0,814.0,107.0
181.0,815.0,108.0
182.0,822.0,108.0
183.0,834.0,107.0
184.0,833.0,108.0
185.0,843.0,108.0
186.0,851.0,108.0
187.0,856.0,109.0
188.0,864.0,109.0
189.0,868.0,109.0
190.0,874.0,110.0
191.0,881.0,111.0
192.0,887.0,110.0
193.0,892.0,109.0
194.0,897.0,109.0
195.0,903.0,110.0
196.0,910.0,109.0
197.0,915.0,109.0
198.0,922.0,109.0
199.0,931.0,110.0
200.0,938.0,110.0
201.0,946.0,111.0
202.0,953.0,111.0
203.0,959.0,110.0
204.0,965.0,110.0
205.0,972.0,110.0
206.0,978.0,110.0
207.0,985.0,110.0
208.0,991.0,109.0
209.0,999.0,110.0
210.0,1004.0,109.0
211.0,1009.0,109.0
212.0,1016.0,109.0
213.0,1023.0,109.0
214.0,1027.0,109.0
215.0,1033.0,109.0
216.0,1040.0,109.0
217.0,1045.0,109.0
218.0,1052.0,109.0
219.0,1057.0,109.0
220.0,1065.0,109.0
221.0,1072.0,109.0
222.0,1079.0,109.0
223.0,1085.0,109.0
224.0,1092.0,109.0
225.0,1100.0,109.0
226.0,1108.0,110.0
227.0,1116.0,110.0
228.0,1124.0,110.0
229.0,1132.0,110.0
230.0,1138.0,110.0
